"Date/Time (PST)","Barometric Pressure  (mb) ","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Solar Radiation  (W/m2) ","Temperature  (deg F) "
"2016-10-03 06:00:00",1013.18,12.79,0,94.4,0,0,,43
"2016-10-03 05:00:00",1013.18,12.81,0,94.6,0,0,,43.19
"2016-10-03 04:00:00",1013.18,12.84,0,92.4,0,0,,43.74
"2016-10-03 03:00:00",1012.865,12.86,0,90.3,0,0,,43.74
"2016-10-03 02:00:00",1012.802,12.88,0,90.8,0,0,,43.74
"2016-10-03 01:00:00",1013.18,12.89,0,89.8,0,0,,44.24
"2016-10-03 00:00:00",1013.306,12.91,0,89.1,0,0,,44.36
"2016-10-02 23:00:00",1013.306,12.92,0,88.5,0,0,,44.67
"2016-10-02 22:00:00",1013.432,12.94,0,88.4,0,0,,44.73
"2016-10-02 21:00:00",1013.558,12.96,0,88,0,0,,45.04
"2016-10-02 20:00:00",1013.432,12.98,0,88.2,0,0,,45.84
"2016-10-02 19:00:00",1013.558,13.02,0,88,0,0,,46.21
"2016-10-02 18:00:00",1013.18,13.11,0,84.6,0,0,,47.13
"2016-10-02 17:00:00",1012.801,13.59,0,80.5,0,0,,48.31
"2016-10-02 16:00:00",1012.549,14.44,0,71.33,0,0,,51.88
"2016-10-02 15:00:00",1012.655,14.18,0,74.78,0,0,,50.33
"2016-10-02 14:00:00",1011.878,14.7,0,62.28,0,0,,54.77
"2016-10-02 13:00:00",1012.375,14.08,0,41.83,0,0,,57.05
"2016-10-02 12:00:00",1012.876,14.09,0,49.54,0,0,,56.49
"2016-10-02 11:00:00",1013.38,13.93,0,53.65,0,0,,54.46
"2016-10-02 10:00:00",1014.176,13.34,0,67.22,0,0,,50.89
"2016-10-02 09:00:00",1014.693,12.96,0,91.8,0,0,,40.91
"2016-10-02 08:00:00",1014.883,12.71,0,96.5,0,0,,38.01
"2016-10-02 07:00:00",1015.203,12.69,0,97.1,0,0,,36.72
"2016-10-02 06:00:00",1015.023,12.69,0,97.2,0,0,,36.35
"2016-10-02 05:00:00",1014.972,12.69,0,97.5,0,0,,35.55
"2016-10-02 04:00:00",1015.231,12.69,0.01,97.4,0,0,,34.26
"2016-10-02 03:00:00",1015.349,12.7,0,97.1,0,0,,35.43
"2016-10-02 02:00:00",1015.485,12.7,0,96.6,0,0,,35
"2016-10-02 01:00:00",1015.661,12.71,0,96.7,0,0,,35.55
"2016-10-02 00:00:00",1015.646,12.71,0,96,0,0,,36.53
"2016-10-01 23:00:00",1015.954,12.72,0,95.7,0,0,,37.52
"2016-10-01 22:00:00",1016.142,12.73,0,95.5,0,0,,39.24
"2016-10-01 21:00:00",1016.332,12.74,0,94.4,0,0,,41.52
"2016-10-01 20:00:00",1016.332,12.77,0,94.1,0,0,,42.51
"2016-10-01 19:00:00",1016.458,12.82,0,93.9,0,0,,42.39
"2016-10-01 18:00:00",1016.206,12.91,0,91.9,0,0,,44.55
"2016-10-01 17:00:00",1016.206,13.04,0,90,0,0,,45.72
"2016-10-01 16:00:00",1016.206,13.11,0,81.8,0,0,,47.5
"2016-10-01 15:00:00",1015.953,13.16,0,82.1,0,0,,47.75
"2016-10-01 14:00:00",1015.573,13.21,0.01,76.57,0,0,,47.57
"2016-10-01 13:00:00",1014.944,13.35,0,65.58,0,0,,48.8
"2016-10-01 12:00:00",1014.938,13.33,0.01,64.31,0,0,,49.72
"2016-10-01 11:00:00",1014.404,13.53,0,54.3,0,0,,51.44
"2016-10-01 10:00:00",1014.297,13.38,0,60.95,0,0,,50.71
"2016-10-01 09:00:00",1014.487,13.09,0,59.37,0,0,,52.19
"2016-10-01 08:00:00",1014.63,12.81,0,83,0,0,,42.88
"2016-10-01 07:00:00",1014.576,12.77,0,93.1,0,0,,37.95
"2016-10-01 06:00:00",1014.575,12.78,0,93.1,0,0,,37.33
"2016-10-01 05:00:00",1014.695,12.81,0,93,0,0,,38.26
"2016-10-01 04:00:00",1014.63,12.84,0,91,0,0,,39.86
"2016-10-01 03:00:00",1014.945,12.86,0,88.4,0,0,,42.14
"2016-10-01 02:00:00",1015.197,12.87,0,88.5,0,0,,42.08
"2016-10-01 01:00:00",1015.323,12.89,0,87.4,0,0,,42.02
"2016-10-01 00:00:00",1015.577,12.91,0,89,0,0,,41.46
"2016-09-30 23:00:00",1015.578,12.93,0,91.5,0,0,,40.11
"2016-09-30 22:00:00",1015.451,12.94,0,90.9,0,0,,41.28
"2016-09-30 21:00:00",1015.828,12.96,0,91.3,0,0,,41.4
"2016-09-30 20:00:00",1015.701,12.99,0,86.5,0,0,,43.99
"2016-09-30 19:00:00",1015.451,13.02,0,82.8,0,0,,46.83
"2016-09-30 18:00:00",1015.198,13.15,0,84.8,0,0,,46.4
"2016-09-30 17:00:00",1014.942,14.18,0,69.99,0,0,,50.71
"2016-09-30 16:00:00",1014.818,14.94,0,55.64,0,0,,55.15
"2016-09-30 15:00:00",1014.566,15.14,0,54.65,0,0,,56.81
"2016-09-30 14:00:00",1014.433,15.22,0,56.09,0,0,,57.06
"2016-09-30 13:00:00",1014.563,15.13,0,51.74,0,0,,57.37
"2016-09-30 12:00:00",1015.188,14.58,0,57.39,0,0,,55.95
"2016-09-30 11:00:00",1015.687,14.02,0,58.55,0,0,,54.71
"2016-09-30 10:00:00",1016.027,13.69,0,61.49,0,0,,51.8
"2016-09-30 09:00:00",1016.533,13.1,0,71.05,0,0,,51.13
"2016-09-30 08:00:00",1017.089,12.77,0,91.3,0,0,,41.59
"2016-09-30 07:00:00",1017.237,12.73,0,96.5,0,0,,35.73
"2016-09-30 06:00:00",1017.371,12.73,0,96.6,0,0,,35.3
"2016-09-30 05:00:00",1017.116,12.73,0,95.8,0,0,,35.61
"2016-09-30 04:00:00",1017.618,12.74,0,95.2,0,0,,36.11
"2016-09-30 03:00:00",1017.733,12.75,0,94.8,0,0,,36.9
"2016-09-30 02:00:00",1018.098,12.76,0,93.5,0,0,,37.95
"2016-09-30 01:00:00",1017.844,12.78,0,91.2,0,0,,40.11
"2016-09-30 00:00:00",1017.844,12.82,0,89.2,0,0,,42.82
"2016-09-29 23:00:00",1017.718,12.85,0,87.1,0,0,,44.18
"2016-09-29 22:00:00",1017.97,12.88,0,86.7,0,0,,44.92
"2016-09-29 21:00:00",1018.096,12.91,0,85.4,0,0,,45.59
"2016-09-29 20:00:00",1018.474,12.94,0,85.1,0,0,,45.53
"2016-09-29 19:00:00",1018.348,12.96,0,84.5,0,0,,46.7
"2016-09-29 18:00:00",1018.727,13.01,0,84.4,0,0,,47.57
"2016-09-29 17:00:00",1018.411,13.11,0,82.4,0,0,,49.48
"2016-09-29 16:00:00",1018.224,13.35,0,76.26,0,0,,51.39
"2016-09-29 15:00:00",1018.094,14.02,0,73.08,0,0,,53.18
"2016-09-29 14:00:00",1017.7,14.31,0,65.74,0,0,,56.5
"2016-09-29 13:00:00",1017.556,14.66,0,70.3,0,0,,55.69
"2016-09-29 12:00:00",1017.68,14.1,0,73.31,0,0,,55.57
"2016-09-29 11:00:00",1018.083,13.56,0,81.7,0,0,,52.25
"2016-09-29 10:00:00",1018.222,13.04,0,88.6,0,0,,49.05
"2016-09-29 09:00:00",1018.222,12.86,0,95.1,0,0,,46.7
"2016-09-29 08:00:00",1018.096,12.81,0,95.3,0,0,,46.4
"2016-09-29 07:00:00",1017.97,12.78,0,96,0,0,,45.29
"2016-09-29 06:00:00",1017.718,12.79,0,96,0,0,,44.98
"2016-09-29 05:00:00",1017.655,12.81,0,96.5,0,0,,45.59
"2016-09-29 04:00:00",1017.592,12.84,0,96.4,0,0,,45.72
"2016-09-29 03:00:00",1017.844,12.86,0,96.3,0,0,,45.1
"2016-09-29 02:00:00",1017.718,12.88,0,96.4,0,0,,43.5
"2016-09-29 01:00:00",1017.718,12.89,0,96.5,0,0,,44.42
"2016-09-29 00:00:00",1017.718,12.91,0,96,0,0,,44.11
"2016-09-28 23:00:00",1017.725,12.93,0,95.3,0,0,,44.42
"2016-09-28 22:00:00",1018.096,12.94,0,94.7,0,0,,44.98
"2016-09-28 21:00:00",1018.228,12.96,0,93.7,0,0,,45.35
"2016-09-28 20:00:00",1018.349,12.99,0,93.6,0,0,,46.46
"2016-09-28 19:00:00",1018.228,13.02,0,92.2,0,0,,47.2
"2016-09-28 18:00:00",1018.361,13.15,0,88.6,0,0,,49.23
"2016-09-28 17:00:00",1018.231,14.19,0,78.94,0,0,,52.62
"2016-09-28 16:00:00",1017.982,14.91,0,72.05,0,0,,56.2
"2016-09-28 15:00:00",1017.976,15.05,0,69.86,0,0,,58.11
"2016-09-28 14:00:00",1017.974,15.13,0,68.87,0,0,,58.3
"2016-09-28 13:00:00",1018.225,15.04,0,64.75,0,0,,60.33
"2016-09-28 12:00:00",1018.35,14.7,0,67.94,0,0,,59.84
"2016-09-28 11:00:00",1018.704,13.95,0,69.34,0,0,,57.24
"2016-09-28 10:00:00",1018.951,13.34,0,76.26,0,0,,54.4
"2016-09-28 09:00:00",1019.036,13.01,0,77.29,0,0,,52.31
"2016-09-28 08:00:00",1019.357,12.82,0,93.9,0,0,,47.26
"2016-09-28 07:00:00",1019.483,12.79,0,95.6,0,0,,45.1
"2016-09-28 06:00:00",1019.231,12.8,0,95.6,0,0,,44.3
"2016-09-28 05:00:00",1019.357,12.81,0,95.6,0,0,,44.24
"2016-09-28 04:00:00",1019.357,12.83,0,95.4,0,0,,44.3
"2016-09-28 03:00:00",1019.483,12.85,0,95.6,0,0,,44.24
"2016-09-28 02:00:00",1019.488,12.87,0,95.5,0,0,,43.5
"2016-09-28 01:00:00",1019.865,12.88,0,95.8,0,0,,42.57
"2016-09-28 00:00:00",1020.003,12.9,0,95.5,0,0,,41.65
"2016-09-27 23:00:00",1020.255,12.91,0,94.7,0,0,,42.08
"2016-09-27 22:00:00",1020.634,12.93,0,94.2,0,0,,42.64
"2016-09-27 21:00:00",1020.75,12.95,0,93.3,0,0,,43.01
"2016-09-27 20:00:00",1020.937,12.97,0,91.8,0,0,,44.61
"2016-09-27 19:00:00",1020.821,13.01,0,88.7,0,0,,46.52
"2016-09-27 18:00:00",1020.887,13.13,0,83.8,0,0,,49.05
"2016-09-27 17:00:00",1020.751,13.87,0,73.11,0,0,,53.12
"2016-09-27 16:00:00",1020.768,14.52,0,63.39,0,0,,58.98
"2016-09-27 15:00:00",1021.011,14.09,0,60.61,0,0,,60.52
"2016-09-27 14:00:00",1021.141,14.08,0,71.3,0,0,,57.01
"2016-09-27 13:00:00",1021.506,14.53,0,66.88,0,0,,60.89
"2016-09-27 12:00:00",1021.631,14.31,0,69.11,0,0,,60.58
"2016-09-27 11:00:00",1021.755,13.86,0,71.5,0,0,,60.02
"2016-09-27 10:00:00",1022.004,13.41,0,81.1,0,0,,56.69
"2016-09-27 09:00:00",1021.877,13.13,0,83.3,0,0,,55.89
"2016-09-27 08:00:00",1021.626,12.91,0,88.7,0,0,,53.92
"2016-09-27 07:00:00",1021.437,12.85,0,95.2,0,0,,51.39
"2016-09-27 06:00:00",1021.248,12.86,0,95.5,0,0,,51.76
"2016-09-27 05:00:00",1021.122,12.87,0,96.2,0,0,,52.01
"2016-09-27 04:00:00",1020.995,12.88,0,96.3,0,0,,52.25
"2016-09-27 03:00:00",1020.871,12.89,0,96.2,0,0,,52.38
"2016-09-27 02:00:00",1020.873,12.9,0,96.3,0,0,,52.25
"2016-09-27 01:00:00",1020.757,12.92,0,95.9,0,0,,51.95
"2016-09-27 00:00:00",1020.248,12.93,0,93.9,0,0,,50.28
"2016-09-26 23:00:00",1020.494,12.94,0,93,0,0,,50.84
"2016-09-26 22:00:00",1020.58,12.96,0,93.6,0,0,,53.18
"2016-09-26 21:00:00",1020.252,12.98,0,90.1,0,0,,53.12
"2016-09-26 20:00:00",1019.877,13,0,89.8,0,0,,54.78
"2016-09-26 19:00:00",1019.501,13.03,0,86.5,0,0,,56.88
"2016-09-26 18:00:00",1019.032,13.11,0,82.3,0,0,,59.98
"2016-09-26 17:00:00",1018.906,13.59,0,67.2,0,0,,66.82
"2016-09-26 16:00:00",1018.78,14.03,0,48.66,0,0,,74.59
"2016-09-26 15:00:00",1018.906,14.33,0,38.39,0,0,,77.92
"2016-09-26 14:00:00",1019.536,14.47,0,39,0,0,,76.13
"2016-09-26 13:00:00",1020.287,14.5,0,41.85,0,0,,75.08
"2016-09-26 12:00:00",1021.27,14.3,0,47.32,0,0,,71.5
"2016-09-26 11:00:00",1021.901,13.81,0,56.85,0,0,,66.56
"2016-09-26 10:00:00",1022.514,13.49,0,54.21,0,0,,64.95
"2016-09-26 09:00:00",1023.21,13.1,0,63.13,0,0,,64.26
"2016-09-26 08:00:00",1023.895,12.85,0,96.7,0,0,,52.44
"2016-09-26 07:00:00",1024.147,12.84,0,97.2,0,0,,46.77
"2016-09-26 06:00:00",1024.399,12.84,0,97.1,0,0,,46.46
"2016-09-26 05:00:00",1024.525,12.86,0,96.9,0,0,,46.7
"2016-09-26 04:00:00",1024.525,12.88,0,96.8,0,0,,46.52
"2016-09-26 03:00:00",1024.777,12.89,0,97.2,0,0,,48.24
"2016-09-26 02:00:00",1025.155,12.9,0,96.9,0,0,,49.11
"2016-09-26 01:00:00",1025.534,12.91,0,96.6,0,0,,49.6
"2016-09-26 00:00:00",1026.037,12.93,0,96.2,0,0,,50.53
"2016-09-25 23:00:00",1026.42,12.94,0,96.2,0,0,,51.14
"2016-09-25 22:00:00",1026.736,12.96,0,95.1,0,0,,51.64
"2016-09-25 21:00:00",1026.927,12.98,0,93.9,0,0,,52.75
"2016-09-25 20:00:00",1027.189,13,0,92.6,0,0,,54.05
"2016-09-25 19:00:00",1027.119,13.03,0,90.5,0,0,,55.58
"2016-09-25 18:00:00",1027.182,13.14,0,86.3,0,0,,58.17
"2016-09-25 17:00:00",1027.094,13.67,0,73.88,0,0,,62.81
"2016-09-25 16:00:00",1027.602,13.96,0,64.39,0,0,,66.14
"2016-09-25 15:00:00",1027.97,14.03,0,59.08,0,0,,69.47
"2016-09-25 14:00:00",1028.688,13.99,0,57.22,0,0,,69.64
"2016-09-25 13:00:00",1029.057,13.86,0,61.46,0,0,,67.42
"2016-09-25 12:00:00",1029.408,13.61,0,61.22,0,0,,67.72
"2016-09-25 11:00:00",1029.645,13.22,0,62.69,0,0,,63.7
"2016-09-25 10:00:00",1029.895,13.09,0,65.36,0,0,,62.16
"2016-09-25 09:00:00",1029.767,12.93,0,71.56,0,0,,59.45
"2016-09-25 08:00:00",1029.679,12.84,0,81.7,0,0,,54.47
"2016-09-25 07:00:00",1029.567,12.81,0,85.9,0,0,,50.16
"2016-09-25 06:00:00",1029.441,12.82,0,86,0,0,,48.18
"2016-09-25 05:00:00",1029.188,12.84,0,82.2,0,0,,47.69
"2016-09-25 04:00:00",1029.063,12.86,0,80.6,0,0,,46.7
"2016-09-25 03:00:00",1029.188,12.87,0,84.9,0,0,,46.64
"2016-09-25 02:00:00",1029.441,12.89,0,84,0,0,,47.07
"2016-09-25 01:00:00",1029.441,12.9,0,85.1,0,0,,46.46
"2016-09-25 00:00:00",1029.441,12.91,0,84.9,0,0,,47.13
"2016-09-24 23:00:00",1029.125,12.93,0,85.4,0,0,,47.13
"2016-09-24 22:00:00",1028.937,12.95,0,86.6,0,0,,47.26
"2016-09-24 21:00:00",1028.558,12.97,0,85.6,0,0,,47.81
"2016-09-24 20:00:00",1028.054,12.99,0,88.3,0,0,,49.54
"2016-09-24 19:00:00",1028.054,13.03,0,87.7,0,0,,49.54
"2016-09-24 18:00:00",1027.171,13.1,0,86.5,0,0,,50.65
"2016-09-24 17:00:00",1027.04,13.49,0,81.5,0,0,,52.56
"2016-09-24 16:00:00",1027.023,13.76,0,70.91,0,0,,54.9
"2016-09-24 15:00:00",1026.783,13.64,0,68.14,0,0,,55.89
"2016-09-24 14:00:00",1027.019,13.64,0,64.41,0,0,,56.74
"2016-09-24 13:00:00",1026.633,13.79,0,64.1,0,0,,56.62
"2016-09-24 12:00:00",1027.515,13.78,0,68.34,0,0,,55.45
"2016-09-24 11:00:00",1027.748,13.69,0,76.42,0,0,,53.59
"2016-09-24 10:00:00",1027.245,13.28,0,78.54,0,0,,53.35
"2016-09-24 09:00:00",1027.298,12.85,0,93.7,0,0,,48.8
"2016-09-24 08:00:00",1027.046,12.73,0,96.6,0,0,,44.48
"2016-09-24 07:00:00",1026.668,12.7,0,96.4,0,0,,43.74
"2016-09-24 06:00:00",1026.163,12.69,0,96.8,0,0,,43.87
"2016-09-24 05:00:00",1025.659,12.69,0,96.8,0,0,,44.42
"2016-09-24 04:00:00",1025.029,12.69,0.01,96.9,0,0,,44.3
"2016-09-24 03:00:00",1024.777,12.7,0,96.9,0,0,,44.42
"2016-09-24 02:00:00",1024.273,12.7,0,97.1,0,0,,44.18
"2016-09-24 01:00:00",1023.768,12.7,0,96.9,0,0,,43.87
"2016-09-24 00:00:00",1023.138,12.7,0,96.7,0,0,,43.87
"2016-09-23 23:00:00",1023.012,12.71,0,96.7,0,0,,43.87
"2016-09-23 22:00:00",1022.634,12.72,0,96.5,0,0,,43.87
"2016-09-23 21:00:00",1022.13,12.72,0,96.3,0,0,,43.93
"2016-09-23 20:00:00",1020.995,12.73,0,91.3,0,0,,44.3
"2016-09-23 19:00:00",1020.239,12.74,0.01,93,0,0,,45.84
"2016-09-23 18:00:00",1018.916,12.75,0,96.8,0,0,,47.5
"2016-09-23 17:00:00",1018.474,12.76,0.01,96.6,0,0,,48.12
"2016-09-23 16:00:00",1018.222,12.8,0,96.4,0,0,,47.94
"2016-09-23 15:00:00",1017.844,12.83,0.02,96.4,0,0,,47.63
"2016-09-23 14:00:00",1017.466,12.83,0.05,95.4,0,0,,45.47
"2016-09-23 13:00:00",1017.655,12.82,0.09,95.2,0,0,,44.36
"2016-09-23 12:00:00",1017.592,12.89,0.08,93,0,0,,44.92
"2016-09-23 11:00:00",1017.592,12.88,0.01,85.2,0,0,,46.77
"2016-09-23 10:00:00",1017.34,12.82,0.01,85.2,0,0,,46.46
"2016-09-23 09:00:00",1017.214,12.81,0,89.8,0,0,,46.33
"2016-09-23 08:00:00",1017.466,12.79,0.01,92.9,0,0,,45.1
"2016-09-23 07:00:00",1017.718,12.78,0,93.9,0,0,,43.56
"2016-09-23 06:00:00",1017.97,12.79,0,94.1,0,0,,42.76
"2016-09-23 05:00:00",1018.475,12.81,0,95,0,0,,41.89
"2016-09-23 04:00:00",1018.474,12.83,0,95.5,0,0,,41.52
"2016-09-23 03:00:00",1018.728,12.86,0,95.6,0,0,,41.83
"2016-09-23 02:00:00",1018.411,12.88,0,95.4,0,0,,42.57
"2016-09-23 01:00:00",1019.105,12.89,0,93.8,0,0,,42.2
"2016-09-23 00:00:00",1018.664,12.91,0,93.8,0,0,,44.3
"2016-09-22 23:00:00",1018.474,12.93,0,91.6,0,0,,44.92
"2016-09-22 22:00:00",1019.231,12.94,0,88.8,0,0,,46.7
"2016-09-22 21:00:00",1018.853,12.96,0,89,0,0,,47.26
"2016-09-22 20:00:00",1018.475,12.98,0,89.3,0,0,,46.52
"2016-09-22 19:00:00",1018.474,13.02,0,88.5,0,0,,45.78
"2016-09-22 18:00:00",1018.222,13.11,0,83.7,0,0,,47.75
"2016-09-22 17:00:00",1018.221,13.74,0,67.77,0,0,,51.7
"2016-09-22 16:00:00",1017.955,14.57,0,58.35,0,0,,55.27
"2016-09-22 15:00:00",1017.702,14.36,0,51.77,0,0,,58.1
"2016-09-22 14:00:00",1017.202,14.87,0,55.74,0,0,,57.55
"2016-09-22 13:00:00",1017.065,14.81,0,50.91,0,0,,59.21
"2016-09-22 12:00:00",1017.203,13.92,0,56.43,0,0,,56.87
"2016-09-22 11:00:00",1017.191,13.74,0,56.53,0,0,,56.25
"2016-09-22 10:00:00",1017.162,13.54,0,65.09,0,0,,54.76
"2016-09-22 09:00:00",1017.163,13.07,0,77.72,0,0,,50.7
"2016-09-22 08:00:00",1016.837,12.84,0,94,0,0,,45.35
"2016-09-22 07:00:00",1016.653,12.82,0,96,0,0,,38.07
"2016-09-22 06:00:00",1016.226,12.83,0,95.7,0,0,,37.46
"2016-09-22 05:00:00",1016.093,12.84,0,95,0,0,,37.95
"2016-09-22 04:00:00",1015.96,12.86,0,94.7,0,0,,38.57
"2016-09-22 03:00:00",1015.576,12.88,0,94.1,0,0,,39.43
"2016-09-22 02:00:00",1015.701,12.89,0,93.6,0,0,,40.97
"2016-09-22 01:00:00",1015.197,12.91,0,91.6,0,0,,43.44
"2016-09-22 00:00:00",1015.197,12.92,0,94.8,0,0,,44.36
"2016-09-21 23:00:00",1015.702,12.94,0,95.3,0,0,,44.11
"2016-09-21 22:00:00",1015.45,12.95,0,94.4,0,0,,42.63
"2016-09-21 21:00:00",1015.702,12.98,0,93.2,0,0,,44.36
"2016-09-21 20:00:00",1015.828,13,0,91.6,0,0,,45.59
"2016-09-21 19:00:00",1015.712,13.05,0,90.4,0,0,,46.71
"2016-09-21 18:00:00",1015.707,13.23,0,84.9,0,0,,49.11
"2016-09-21 17:00:00",1015.198,14.16,0,69.21,0,0,,54.35
"2016-09-21 16:00:00",1015.514,14.6,0,58.79,0,0,,57.49
"2016-09-21 15:00:00",1015.692,14.76,0,55.88,0,0,,58.66
"2016-09-21 14:00:00",1016.213,14.12,0,63.32,0,0,,55.46
"2016-09-21 13:00:00",1016.336,14.26,0,49.51,0,0,,61.01
"2016-09-21 12:00:00",1016.769,14.07,0.01,60.06,0,0,,56.07
"2016-09-21 11:00:00",1017.23,13.87,0,69.28,0,0,,54.23
"2016-09-21 10:00:00",1017.542,13.65,0,40.63,0,0,,60.62
"2016-09-21 09:00:00",1018.169,13.14,0,70.15,0,0,,52.91
"2016-09-21 08:00:00",1018.728,12.85,0,97.4,0,0,,44.92
"2016-09-21 07:00:00",1019.133,12.83,0,96.7,0,0,,35.98
"2016-09-21 06:00:00",1018.884,12.84,0,96.8,0,0,,35.67
"2016-09-21 05:00:00",1018.885,12.85,0,96.7,0,0,,35.06
"2016-09-21 04:00:00",1018.875,12.87,0,96.5,0,0,,35.98
"2016-09-21 03:00:00",1019.125,12.88,0,96.3,0,0,,36.66
"2016-09-21 02:00:00",1019.252,12.9,0,95.9,0,0,,37.4
"2016-09-21 01:00:00",1019.239,12.91,0,95.7,0,0,,38.57
"2016-09-21 00:00:00",1019.49,12.92,0,95.5,0,0,,39.31
"2016-09-20 23:00:00",1019.483,12.94,0,94.8,0,0,,40.48
"2016-09-20 22:00:00",1019.484,12.96,0,94.5,0,0,,41.89
"2016-09-20 21:00:00",1019.483,12.98,0,93.3,0,0,,42.88
"2016-09-20 20:00:00",1019.987,13,0,92.6,0,0,,44.67
"2016-09-20 19:00:00",1019.735,13.04,0.01,90.8,0,0,,47.63
"2016-09-20 18:00:00",1019.483,13.14,0,86.4,0,0,,48.49
"2016-09-20 17:00:00",1019.229,13.6,0,75.71,0,0,,52.13
"2016-09-20 16:00:00",1018.972,13.81,0,69.38,0,0,,53.11
"2016-09-20 15:00:00",1018.976,14.31,0,66.71,0,0,,54.66
"2016-09-20 14:00:00",1018.834,14.59,0,62.11,0,0,,56.93
"2016-09-20 13:00:00",1019.216,14.3,0,61.7,0,0,,56.13
"2016-09-20 12:00:00",1019.095,13.99,0,50.98,0,0,,59.46
"2016-09-20 11:00:00",1019.459,13.89,0,61.63,0,0,,54.16
"2016-09-20 10:00:00",1019.681,13.66,0,64.71,0,0,,55.69
"2016-09-20 09:00:00",1020.186,13.03,0,80.4,0,0,,51.31
"2016-09-20 08:00:00",1020.625,12.71,0,97,0,0,,42.51
"2016-09-20 07:00:00",1020.782,12.68,0.01,97.2,0,0,,34.94
"2016-09-20 06:00:00",1020.767,12.67,0,97.5,0,0,,34.99
"2016-09-20 05:00:00",1020.78,12.68,0,97.3,0,0,,35.55
"2016-09-20 04:00:00",1020.626,12.68,0,97,0,0,,36.16
"2016-09-20 03:00:00",1020.885,12.69,0,96.9,0,0,,36.47
"2016-09-20 02:00:00",1021.255,12.69,0,96.4,0,0,,37.46
"2016-09-20 01:00:00",1021.249,12.69,0,96.7,0,0,,39.55
"2016-09-20 00:00:00",1021.124,12.7,0,96.7,0,0,,40.85
"2016-09-19 23:00:00",1021.248,12.71,0,96.7,0,0,,41.03
"2016-09-19 22:00:00",1021.248,12.72,0,96.7,0,0,,43.13
"2016-09-19 21:00:00",1021.248,12.73,0,96.6,0,0,,43.74
"2016-09-19 20:00:00",1021.122,12.75,0.02,96.2,0,0,,43.99
"2016-09-19 19:00:00",1020.932,12.78,0,96.2,0,0,,44.36
"2016-09-19 18:00:00",1020.491,12.89,0,96.1,0,0,,45.29
"2016-09-19 17:00:00",1020.113,13.08,0,95.4,0,0,,45.84
"2016-09-19 16:00:00",1020.113,13.24,0,92.1,0,0,,47.57
"2016-09-19 15:00:00",1019.924,13.3,0,92.5,0,0,,48.49
"2016-09-19 14:00:00",1020.236,13.13,0,94.6,0,0,,47.2
"2016-09-19 13:00:00",1020.239,12.93,0.05,92.4,0,0,,46.7
"2016-09-19 12:00:00",1020.239,12.86,0.07,95,0,0,,46.95
"2016-09-19 11:00:00",1019.609,12.85,0.02,95.2,0,0,,47.2
"2016-09-19 10:00:00",1019.735,12.85,0.05,95.8,0,0,,46.89
"2016-09-19 09:00:00",1019.231,12.83,0.09,96.2,0,0,,46.03
"2016-09-19 08:00:00",1018.79,12.83,0.09,96.5,0,0,,45.35
"2016-09-19 07:00:00",1018.601,12.84,0.09,96.3,0,0,,44.55
"2016-09-19 06:00:00",1018.727,12.85,0.03,95.3,0,0,,44.42
"2016-09-19 05:00:00",1018.853,12.87,0.01,93.5,0,0,,45.47
"2016-09-19 04:00:00",1018.601,12.88,0,92.9,0,0,,45.47
"2016-09-19 03:00:00",1018.664,12.89,0,93.7,0,0,,44.92
"2016-09-19 02:00:00",1018.979,12.9,0,93.8,0,0,,44.73
"2016-09-19 01:00:00",1019.112,12.92,0,94.4,0,0,,44.18
"2016-09-19 00:00:00",1019.358,12.93,0,93.6,0,0,,44.67
"2016-09-18 23:00:00",1019.234,12.95,0,91,0,0,,45.84
"2016-09-18 22:00:00",1019.237,12.96,0,92.4,0,0,,46.03
"2016-09-18 21:00:00",1019.107,12.99,0.02,93.4,0,0,,45.84
"2016-09-18 20:00:00",1018.737,13.01,0,84.7,0,0,,46.15
"2016-09-18 19:00:00",1018.864,13.07,0,79.07,0,0,,47.51
"2016-09-18 18:00:00",1018.745,13.4,0,79.9,0,0,,48.13
"2016-09-18 17:00:00",1018.481,14.28,0,58.04,0,0,,54.66
"2016-09-18 16:00:00",1018.221,14.7,0,42.76,0,0,,57.49
"2016-09-18 15:00:00",1018.733,14.39,0,50.1,0,0,,57.8
"2016-09-18 14:00:00",1018.726,14.05,0,48.42,0,0,,57.25
"2016-09-18 13:00:00",1018.727,13.62,0,52.39,0,0,,56.88
"2016-09-18 12:00:00",1018.478,13.43,0,82.2,0,0,,54.23
"2016-09-18 11:00:00",1018.345,13.61,0,61.4,0,0,,54.84
"2016-09-18 10:00:00",1018.44,13.48,0,73.07,0,0,,54.83
"2016-09-18 09:00:00",1018.569,13.05,0,87.3,0,0,,53.17
"2016-09-18 08:00:00",1018.474,12.8,0,96.1,0,0,,50.77
"2016-09-18 07:00:00",1018.16,12.72,0,97.3,0,0,,43.31
"2016-09-18 06:00:00",1018.102,12.71,0,96.9,0,0,,41.83
"2016-09-18 05:00:00",1017.844,12.71,0,97,0,0,,44.42
"2016-09-18 04:00:00",1017.592,12.72,0.01,97,0,0,,45.78
"2016-09-18 03:00:00",1017.592,12.72,0.01,96.8,0,0,,46.89
"2016-09-18 02:00:00",1017.151,12.72,0,97.1,0,0,,47.94
