Date/Time (PST),Barometric Pressure  (mb) ,"Precipitation  ("") ",Relative Humidity  (%) ,"24 Hour Snow  ("") ",Temperature  (deg F) 
2016-04-20 13:00:00,1011.342,0.0,13.63,0.422,78.32
2016-04-20 14:00:00,1010.459,0.0,16.38,0.354,77.52
2016-04-20 15:00:00,1010.085,0.0,23.3,0.152,74.62
2016-04-20 16:00:00,1009.955,0.0,37.1,0.354,63.52
2016-04-20 17:00:00,1010.523,0.0,55.22,0.489,53.35
2016-04-20 18:00:00,1011.175,0.0,70.49,0.626,47.79
2016-04-20 19:00:00,1012.06,0.0,81.0,0.427,44.64
2016-04-20 20:00:00,1012.823,0.0,84.3,0.494,43.78
2016-04-20 21:00:00,1013.325,0.0,83.8,0.63,43.59
2016-04-20 22:00:00,1013.196,0.0,83.5,0.56,43.96
2016-04-20 23:00:00,1013.199,0.0,87.7,0.494,42.86
2016-04-21 00:00:00,1012.947,0.0,86.3,0.493,43.53
2016-04-21 01:00:00,1011.173,0.0,88.0,0.495,43.04
2016-04-21 02:00:00,1011.558,0.0,89.4,0.629,41.19
2016-04-21 03:00:00,1011.924,0.0,89.9,0.495,40.88
2016-04-21 04:00:00,1011.817,0.0,91.5,0.563,39.65
2016-04-21 05:00:00,1011.681,0.0,92.5,0.493,40.39
2016-04-21 06:00:00,1011.416,0.0,83.5,0.429,45.13
2016-04-21 07:00:00,1011.093,0.0,74.05,0.227,52.53
2016-04-21 08:00:00,1010.571,0.0,65.76,0.298,57.45
2016-04-21 09:00:00,1010.038,0.0,68.4,0.158,58.14
2016-04-21 10:00:00,1009.405,0.0,60.59,0.227,62.27
2016-04-21 11:00:00,1008.909,0.0,56.28,0.361,61.29
2016-04-21 12:00:00,1008.775,0.0,55.42,0.429,60.79
2016-04-21 13:00:00,1008.271,0.0,47.54,0.223,64.55
2016-04-21 14:00:00,1007.776,0.0,46.35,0.225,63.63
2016-04-21 15:00:00,1007.775,0.0,43.95,0.428,63.51
2016-04-21 16:00:00,1008.033,0.0,52.44,0.428,56.3
2016-04-21 17:00:00,1008.406,0.0,68.95,0.429,48.4
2016-04-21 18:00:00,1008.587,0.0,77.38,0.494,44.27
2016-04-21 19:00:00,1008.904,0.0,81.0,0.496,42.17
2016-04-21 20:00:00,1007.646,0.0,80.4,0.493,41.19
2016-04-21 21:00:00,1007.031,0.0,81.3,0.562,40.27
2016-04-21 22:00:00,1006.585,0.0,84.5,0.628,39.1
2016-04-21 23:00:00,1005.642,0.0,87.7,0.493,38.79
2016-04-22 00:00:00,1005.511,0.0,90.2,0.427,38.29
2016-04-22 01:00:00,1005.655,0.0,90.7,0.494,38.36
2016-04-22 02:00:00,1005.902,0.0,87.0,0.562,38.79
2016-04-22 03:00:00,1006.016,0.0,88.6,0.493,37.43
2016-04-22 04:00:00,1005.641,0.0,90.3,0.494,37.18
2016-04-22 05:00:00,1005.256,0.0,91.1,0.494,38.11
2016-04-22 06:00:00,1004.676,0.0,86.1,0.428,40.82
2016-04-22 07:00:00,1004.609,0.0,80.5,0.294,45.99
2016-04-22 08:00:00,1005.05,0.0,79.47,0.429,47.47
2016-04-22 09:00:00,1005.604,0.0,62.17,0.161,54.93
2016-04-22 10:00:00,1005.961,0.0,60.52,0.233,56.09
2016-04-22 11:00:00,1006.871,0.13,87.1,0.431,47.1
2016-04-22 12:00:00,1008.522,0.18,96.1,0.429,43.84
2016-04-22 13:00:00,1008.895,0.06,91.4,0.429,45.19
2016-04-22 14:00:00,1009.525,0.01,89.6,0.429,45.07
2016-04-22 15:00:00,1010.155,0.01,93.5,0.294,46.12
2016-04-22 16:00:00,1010.786,0.0,94.2,0.429,43.84
2016-04-22 17:00:00,1011.038,0.0,95.1,0.429,42.97
2016-04-22 18:00:00,1011.671,0.0,96.3,0.497,40.51
2016-04-22 19:00:00,1012.172,0.0,96.6,0.429,39.27
2016-04-22 20:00:00,1012.314,0.0,97.0,0.429,38.66
2016-04-22 21:00:00,1013.19,0.0,97.0,0.495,38.35
2016-04-22 22:00:00,1013.822,0.01,97.5,0.428,38.66
2016-04-22 23:00:00,1014.451,0.0,97.4,0.427,38.66
2016-04-23 00:00:00,1014.567,0.02,97.5,0.495,37.86
2016-04-23 01:00:00,1015.203,0.0,97.1,0.428,37.24
2016-04-23 02:00:00,1015.711,0.0,97.3,0.429,36.81
2016-04-23 03:00:00,1015.971,0.0,97.6,0.426,36.07
2016-04-23 04:00:00,1016.347,0.0,97.7,28.41,36.32
2016-04-23 05:00:00,1016.478,0.0,97.5,28.61,36.2
2016-04-23 06:00:00,1016.647,0.0,97.2,0.425,38.41
2016-04-23 07:00:00,1016.71,0.0,97.1,0.497,40.01
2016-04-23 08:00:00,1017.214,0.01,96.0,0.429,42.6
2016-04-23 09:00:00,1017.214,0.01,93.0,0.227,43.96
2016-04-23 10:00:00,1017.084,0.0,91.6,0.429,42.91
2016-04-23 11:00:00,1016.956,0.01,88.1,0.227,45.93
2016-04-23 12:00:00,1016.828,0.0,85.3,0.298,45.44
2016-04-23 13:00:00,1016.828,0.0,84.6,0.296,45.5
2016-04-23 14:00:00,1016.453,0.0,84.6,0.432,45.19
2016-04-23 15:00:00,1016.078,0.0,75.83,0.43,47.35
2016-04-23 16:00:00,1015.699,0.0,84.8,0.429,44.7
2016-04-23 17:00:00,1015.323,0.0,89.2,0.429,42.11
2016-04-23 18:00:00,1015.953,0.03,95.6,0.497,39.71
2016-04-23 19:00:00,1015.704,0.03,96.3,0.428,38.9
2016-04-23 20:00:00,1015.832,0.06,97.0,0.429,38.6
2016-04-23 21:00:00,1015.713,0.06,97.3,0.429,38.48
2016-04-23 22:00:00,1015.393,0.05,97.0,0.429,37.49
2016-04-23 23:00:00,1015.2,0.04,97.3,0.429,37.36
2016-04-24 00:00:00,1015.462,0.02,97.5,0.427,37.8
2016-04-24 01:00:00,1015.211,0.04,97.4,28.21,37.18
2016-04-24 02:00:00,1015.199,0.01,97.4,0.428,36.62
2016-04-24 03:00:00,1014.963,0.0,97.8,28.61,36.2
2016-04-24 04:00:00,1015.086,0.05,97.7,28.81,36.19
2016-04-24 05:00:00,1015.581,0.03,96.8,0.563,35.76
2016-04-24 06:00:00,1015.704,0.0,94.0,0.428,36.75
2016-04-24 07:00:00,1015.828,0.0,95.3,0.429,38.97
2016-04-24 08:00:00,1015.828,0.02,89.6,0.227,41.06
2016-04-24 09:00:00,1015.95,0.0,84.6,0.227,40.69
2016-04-24 10:00:00,1016.332,0.02,70.56,0.025,45.5
2016-04-24 11:00:00,1016.458,0.02,79.84,0.294,43.1
2016-04-24 12:00:00,1016.71,0.03,85.7,0.294,40.75
2016-04-24 13:00:00,1017.214,0.05,85.7,0.227,41.74
2016-04-24 14:00:00,1017.214,0.0,82.1,0.294,40.51
2016-04-24 15:00:00,1016.958,0.0,81.3,0.227,40.07
2016-04-24 16:00:00,1017.214,0.0,83.6,0.429,38.16
2016-04-24 17:00:00,1017.596,0.09,92.8,0.429,35.45
2016-04-24 18:00:00,1017.854,0.0,95.3,0.494,34.96
2016-04-24 19:00:00,1018.121,0.03,96.7,0.426,33.67
2016-04-24 20:00:00,1018.127,0.01,97.1,0.426,33.86
2016-04-24 21:00:00,1018.131,0.0,97.2,0.492,33.8
2016-04-24 22:00:00,1018.374,0.0,97.0,0.493,33.61
2016-04-24 23:00:00,1018.636,0.0,97.2,0.492,32.99
2016-04-25 00:00:00,1018.893,0.01,97.3,0.492,33.12
2016-04-25 01:00:00,1018.761,0.0,97.3,0.423,32.56
2016-04-25 02:00:00,1018.884,0.0,97.4,0.424,32.38
2016-04-25 03:00:00,1019.008,0.0,97.4,0.425,32.19
2016-04-25 04:00:00,1019.144,0.0,97.5,0.425,32.32
2016-04-25 05:00:00,1019.505,0.0,97.4,0.559,32.99
2016-04-25 06:00:00,1019.752,0.0,96.5,0.492,33.73
2016-04-25 07:00:00,1019.871,0.01,95.4,0.429,35.02
2016-04-25 08:00:00,1020.113,0.0,91.6,0.294,36.62
2016-04-25 09:00:00,1020.239,0.0,84.2,0.227,38.47
2016-04-25 10:00:00,1019.987,0.0,77.79,0.294,41.43
2016-04-25 11:00:00,1019.981,0.0,81.9,0.294,41.8
2016-04-25 12:00:00,1019.846,0.0,72.68,0.297,41.74
2016-04-25 13:00:00,1019.987,0.02,86.6,0.429,39.77
2016-04-25 14:00:00,1020.176,0.0,77.2,0.497,40.2
2016-04-25 15:00:00,1020.365,0.0,77.17,0.429,40.26
2016-04-25 16:00:00,1020.617,0.0,86.1,0.497,38.35
2016-04-25 17:00:00,1020.239,0.0,85.6,0.497,38.78
2016-04-25 18:00:00,1020.428,0.0,89.3,0.497,36.93
2016-04-25 19:00:00,1020.617,0.0,93.1,0.497,36.19
2016-04-25 20:00:00,1020.743,0.0,94.7,0.496,35.27
2016-04-25 21:00:00,1020.747,0.0,95.4,0.496,34.96
2016-04-25 22:00:00,1020.502,0.0,96.3,0.496,33.97
2016-04-25 23:00:00,1020.377,0.0,96.0,0.493,32.0
2016-04-26 00:00:00,1020.201,0.0,97.1,0.489,32.19
2016-04-26 01:00:00,1019.895,0.0,97.3,0.491,32.68
2016-04-26 02:00:00,1019.644,0.0,97.3,0.492,31.51
2016-04-26 03:00:00,1019.268,0.0,97.1,0.493,31.82
2016-04-26 04:00:00,1019.389,0.0,97.3,0.56,31.57
2016-04-26 05:00:00,1019.206,0.0,97.1,0.49,32.25
2016-04-26 06:00:00,1018.752,0.0,95.9,0.494,33.11
2016-04-26 07:00:00,1018.727,0.0,85.6,0.429,36.62
2016-04-26 08:00:00,1018.601,0.0,75.05,0.227,40.75
2016-04-26 09:00:00,1017.854,0.0,58.22,0.167,48.51
2016-04-26 10:00:00,1017.413,0.0,54.35,0.302,49.74
2016-04-26 11:00:00,1016.531,0.0,51.3,0.302,52.51
2016-04-26 12:00:00,1016.279,0.0,49.59,0.302,52.45
2016-04-26 13:00:00,1016.159,0.0,49.49,0.436,52.76
2016-04-26 14:00:00,1015.904,0.0,51.99,0.436,51.34
2016-04-26 15:00:00,1015.944,0.0,56.48,0.432,47.9
2016-04-26 16:00:00,1015.953,0.0,60.25,0.632,45.38
2016-04-26 17:00:00,1015.701,0.0,65.87,0.429,44.08
2016-04-26 18:00:00,1015.575,0.0,80.9,0.429,39.52
2016-04-26 19:00:00,1015.701,0.0,86.6,0.497,37.67
2016-04-26 20:00:00,1015.702,0.0,88.3,0.496,37.18
2016-04-26 21:00:00,1015.711,0.0,89.6,0.564,36.75
2016-04-26 22:00:00,1015.335,0.0,91.5,0.495,36.26
2016-04-26 23:00:00,1015.218,0.0,92.1,0.563,36.44
2016-04-27 00:00:00,1015.086,0.0,92.7,0.494,36.07
2016-04-27 01:00:00,1014.703,0.0,94.3,0.495,35.45
2016-04-27 02:00:00,1014.646,0.0,95.3,0.495,35.27
2016-04-27 03:00:00,1014.209,0.0,95.4,0.496,35.58
2016-04-27 04:00:00,1014.196,0.0,95.9,0.495,35.58
2016-04-27 05:00:00,1014.389,0.0,95.6,0.494,36.01
2016-04-27 06:00:00,1014.378,0.0,91.8,0.429,37.42
2016-04-27 07:00:00,1014.567,0.0,82.8,0.429,40.26
2016-04-27 08:00:00,1014.567,0.0,77.68,0.429,42.17
2016-04-27 09:00:00,1014.819,0.0,80.5,0.429,41.49
2016-04-27 10:00:00,1015.071,0.0,79.57,0.43,41.19
2016-04-27 11:00:00,1015.197,0.0,82.9,0.429,41.99
2016-04-27 12:00:00,1015.575,0.0,85.1,0.429,40.08
2016-04-27 13:00:00,1015.953,0.0,86.0,0.429,41.06
2016-04-27 14:00:00,1015.953,0.0,89.0,0.497,40.2
2016-04-27 15:00:00,1016.206,0.0,89.5,0.497,39.46
2016-04-27 16:00:00,1016.206,0.0,92.1,0.497,39.27
2016-04-27 17:00:00,1016.206,0.0,93.1,0.564,38.66
2016-04-27 18:00:00,1016.206,0.0,94.1,0.497,38.04
2016-04-27 19:00:00,1016.71,0.0,94.8,0.497,37.36
2016-04-27 20:00:00,1016.962,0.0,95.3,0.497,37.24
2016-04-27 21:00:00,1016.836,0.0,95.6,0.564,36.99
2016-04-27 22:00:00,1016.963,0.0,95.8,0.564,36.99
2016-04-27 23:00:00,1016.962,0.0,96.0,0.564,36.56
2016-04-28 00:00:00,1016.962,0.0,96.0,0.564,36.75
2016-04-28 01:00:00,1017.34,0.0,96.3,0.564,36.68
2016-04-28 02:00:00,1017.466,0.0,96.1,0.564,36.75
2016-04-28 03:00:00,1017.592,0.0,96.4,0.564,36.68
2016-04-28 04:00:00,1017.844,0.0,96.3,0.497,36.81
2016-04-28 05:00:00,1018.349,0.0,96.3,0.497,37.67
2016-04-28 06:00:00,1018.348,0.0,96.0,0.564,38.29
2016-04-28 07:00:00,1018.538,0.0,94.7,0.497,39.71
2016-04-28 08:00:00,1018.601,0.0,85.0,0.429,42.6
2016-04-28 09:00:00,1018.592,0.0,78.3,0.429,43.96
2016-04-28 10:00:00,1018.567,0.0,70.72,0.436,47.09
2016-04-28 11:00:00,1018.18,0.0,69.69,0.436,47.77
2016-04-28 12:00:00,1018.173,0.0,70.41,0.504,47.58
2016-04-28 13:00:00,1018.372,0.0,75.14,0.436,45.74
2016-04-28 14:00:00,1018.449,0.0,77.4,0.432,44.88
2016-04-28 15:00:00,1018.726,0.0,80.7,0.564,43.59
2016-04-28 16:00:00,1018.474,0.0,85.7,0.497,42.23
2016-04-28 17:00:00,1018.348,0.0,90.9,0.429,40.75
2016-04-28 18:00:00,1018.348,0.0,93.3,0.564,39.58
2016-04-28 19:00:00,1018.474,0.0,95.0,0.564,38.66
2016-04-28 20:00:00,1018.348,0.0,95.3,0.497,37.98
2016-04-28 21:00:00,1018.348,0.0,95.5,0.497,37.61
2016-04-28 22:00:00,1018.222,0.01,95.7,0.497,37.73
2016-04-28 23:00:00,1017.97,0.01,96.1,0.497,37.42
2016-04-29 00:00:00,1017.718,0.0,96.5,0.497,37.12
2016-04-29 01:00:00,1017.34,0.01,96.9,0.497,37.73
2016-04-29 02:00:00,1017.214,0.0,97.1,0.497,37.55
2016-04-29 03:00:00,1017.088,0.01,97.1,0.564,37.49
2016-04-29 04:00:00,1016.962,0.01,97.1,0.564,37.36
2016-04-29 05:00:00,1016.962,0.01,97.0,0.429,36.75
2016-04-29 06:00:00,1017.214,0.0,97.0,0.497,37.12
2016-04-29 07:00:00,1017.592,0.01,96.0,0.497,36.99
2016-04-29 08:00:00,1017.718,0.0,94.2,0.497,38.97
2016-04-29 09:00:00,1018.222,0.01,91.7,0.429,40.32
2016-04-29 10:00:00,1018.221,0.03,87.8,0.294,42.42
2016-04-29 11:00:00,1018.245,0.0,84.9,0.3,40.74
2016-04-29 12:00:00,1018.297,0.0,75.62,0.234,44.13
2016-04-29 13:00:00,1018.679,0.01,86.2,0.437,42.65
2016-04-29 14:00:00,1018.962,0.0,81.6,0.434,43.03
2016-04-29 15:00:00,1019.483,0.0,81.2,0.429,42.42
2016-04-29 16:00:00,1019.729,0.0,85.4,0.43,42.42
2016-04-29 17:00:00,1020.302,0.0,85.2,0.429,41.68
2016-04-29 18:00:00,1020.617,0.0,90.6,0.497,39.52
2016-04-29 19:00:00,1021.121,0.0,93.7,0.497,37.92
2016-04-29 20:00:00,1021.815,0.01,95.8,0.497,37.86
2016-04-29 21:00:00,1022.004,0.01,92.0,0.497,37.61
2016-04-29 22:00:00,1022.508,0.0,96.3,0.496,36.13
2016-04-29 23:00:00,1022.76,0.0,96.9,0.564,35.27
2016-04-30 00:00:00,1023.012,0.0,97.1,0.697,35.14
2016-04-30 01:00:00,1023.392,0.0,97.3,0.496,34.96
2016-04-30 02:00:00,1023.901,0.0,97.7,0.967,34.84
2016-04-30 03:00:00,1024.409,0.0,97.4,0.564,35.45
2016-04-30 04:00:00,1024.714,0.0,97.4,0.495,34.77
2016-04-30 05:00:00,1025.155,0.0,97.5,0.901,35.64
2016-04-30 06:00:00,1025.659,0.0,96.8,1.103,38.6
2016-04-30 07:00:00,1025.995,0.0,78.53,0.705,48.39
2016-04-30 08:00:00,1026.046,0.0,70.68,0.302,47.52
2016-04-30 09:00:00,1025.731,0.0,58.9,17.29,52.7
2016-04-30 10:00:00,1025.227,0.0,55.79,0.437,53.81
2016-04-30 11:00:00,1024.974,0.0,50.72,-0.17,57.57
2016-04-30 12:00:00,1025.105,0.0,49.8,0.302,57.57
2016-04-30 13:00:00,1024.976,0.0,51.64,19.38,58.31
2016-04-30 14:00:00,1024.986,0.0,52.81,21.94,57.26
2016-04-30 15:00:00,1025.114,0.0,55.48,22.14,55.91
2016-04-30 16:00:00,1024.993,0.0,55.45,27.27,55.79
2016-04-30 17:00:00,1025.058,0.0,69.97,28.55,50.18
2016-04-30 18:00:00,1025.532,0.0,82.2,21.13,43.22
2016-04-30 19:00:00,1025.911,0.0,87.9,21.53,40.01
2016-04-30 20:00:00,1026.038,0.0,92.2,20.93,38.23
2016-04-30 21:00:00,1025.796,0.0,94.3,20.66,37.37
2016-04-30 22:00:00,1025.794,0.0,95.4,20.72,36.87
2016-04-30 23:00:00,1025.292,0.0,96.0,20.72,36.26
2016-11-15 00:00:00,1011.794,0.05,95.2,0.564,38.04
2016-11-15 01:00:00,1010.659,0.05,96.2,0.564,37.67
2016-11-15 02:00:00,1009.84,0.05,96.7,0.564,37.79
2016-11-15 03:00:00,1009.147,0.06,96.9,0.564,38.1
2016-11-15 04:00:00,1008.391,0.0,97.2,0.699,38.16
2016-11-15 05:00:00,1007.382,0.0,97.3,0.699,38.47
2016-11-15 06:00:00,1005.996,0.0,97.5,0.699,38.6
2016-11-15 07:00:00,1008.138,0.26,97.4,0.564,39.21
2016-11-15 08:00:00,1009.021,0.12,97.3,0.564,39.34
2016-11-15 09:00:00,1009.399,0.07,96.5,0.564,39.58
2016-11-15 10:00:00,1010.029,0.07,94.0,0.564,39.52
2016-11-15 11:00:00,1009.903,0.06,92.5,0.564,39.46
2016-11-15 12:00:00,1009.902,0.05,95.6,0.699,40.57
2016-11-15 13:00:00,1010.533,0.03,95.2,0.564,39.15
2016-11-15 14:00:00,1010.659,0.03,93.9,0.564,37.61
2016-11-15 15:00:00,1010.659,0.07,95.6,0.564,37.24
2016-11-15 16:00:00,1010.659,0.08,96.2,0.564,34.4
2016-11-15 17:00:00,1010.659,0.07,96.7,0.564,32.8
2016-11-15 18:00:00,1010.533,0.03,97.0,0.564,33.42
2016-11-15 19:00:00,1010.659,0.06,97.6,0.564,33.29
2016-11-15 20:00:00,1011.101,0.04,95.9,0.699,33.91
2016-11-15 21:00:00,1011.416,0.13,97.1,0.497,31.75
2016-11-15 22:00:00,1011.794,0.06,97.8,0.969,31.63
2016-11-15 23:00:00,1011.925,0.06,97.9,1.171,31.51
2016-11-16 00:00:00,1012.298,0.04,97.8,1.575,31.69
2016-11-16 01:00:00,1012.678,0.04,98.1,1.575,31.63
2016-11-16 02:00:00,1013.055,0.01,98.0,1.575,31.75
2016-11-16 03:00:00,1013.12,0.03,98.1,1.575,31.75
2016-11-16 04:00:00,1013.307,0.01,97.9,1.575,31.75
2016-11-16 05:00:00,1013.559,0.0,98.1,1.507,31.88
2016-11-16 06:00:00,1013.559,0.01,98.0,0.834,31.81
2016-11-16 07:00:00,1013.689,0.01,97.9,0.766,31.88
2016-11-16 08:00:00,1014.189,0.02,97.8,0.564,31.94
2016-11-16 09:00:00,1014.378,0.01,97.3,0.564,33.54
2016-11-16 10:00:00,1014.756,0.03,96.0,0.564,33.66
2016-11-16 11:00:00,1014.945,0.02,95.1,0.766,35.2
2016-11-16 12:00:00,1014.945,0.01,95.4,0.699,36.13
2016-11-16 13:00:00,1015.071,0.02,94.7,0.564,35.33
2016-11-16 14:00:00,1015.197,0.01,93.9,0.564,35.94
2016-11-16 15:00:00,1015.575,0.01,94.9,0.564,35.27
2016-11-16 16:00:00,1015.828,0.01,95.9,0.564,34.4
2016-11-16 17:00:00,1016.206,0.04,96.8,0.564,32.74
2016-11-16 18:00:00,1016.71,0.01,97.3,0.564,32.62
2016-11-16 19:00:00,1016.836,0.0,97.4,0.564,32.18
2016-11-16 20:00:00,1016.836,0.0,97.4,0.564,32.31
2016-11-16 21:00:00,1017.088,0.03,97.8,0.564,32.18
2016-11-16 22:00:00,1017.214,0.0,97.7,0.564,31.81
2016-11-16 23:00:00,1017.34,0.0,97.7,0.564,32.25
2016-11-17 00:00:00,1017.718,0.0,97.8,0.564,32.12
2016-11-17 01:00:00,1017.466,0.0,97.7,0.564,31.88
2016-11-17 02:00:00,1017.718,0.0,97.9,0.564,32.12
2016-11-17 03:00:00,1017.718,0.0,97.8,0.564,32.06
2016-11-17 04:00:00,1017.97,0.0,97.9,0.564,32.0
2016-11-17 05:00:00,1018.222,0.0,97.8,0.564,32.18
2016-11-17 06:00:00,1018.348,0.0,97.7,0.564,31.94
2016-11-17 07:00:00,1018.727,0.0,97.8,0.564,31.88
2016-11-17 08:00:00,1018.979,0.0,97.8,0.564,32.31
2016-11-17 09:00:00,1019.221,0.0,90.7,0.565,38.72
2016-11-17 10:00:00,1019.859,0.0,95.6,0.565,34.03
2016-11-17 11:00:00,1019.987,0.0,94.1,0.564,36.31
2016-11-17 12:00:00,1019.987,0.0,93.7,0.497,36.81
2016-11-17 13:00:00,1019.846,0.0,92.2,0.497,37.85
2016-11-17 14:00:00,1020.084,0.0,93.7,0.499,38.96
2016-11-17 15:00:00,1020.168,0.0,94.4,0.502,37.61
2016-11-17 16:00:00,1020.237,0.0,94.6,0.564,35.57
2016-11-17 17:00:00,1020.365,0.0,96.2,0.564,33.36
2016-11-17 18:00:00,1020.743,0.0,97.1,0.564,31.38
2016-11-17 19:00:00,1020.995,0.0,97.6,0.429,30.64
2016-11-17 20:00:00,1021.378,0.0,97.8,0.564,29.97
2016-11-17 21:00:00,1021.64,0.0,97.8,0.562,30.95
2016-11-17 22:00:00,1021.506,0.0,97.7,0.564,31.01
2016-11-17 23:00:00,1021.752,0.0,97.7,0.564,31.14
2016-11-18 00:00:00,1021.374,0.0,97.7,0.564,31.01
2016-11-18 01:00:00,1021.627,0.0,97.5,0.564,31.07
2016-11-18 02:00:00,1021.185,0.0,97.4,0.564,31.14
2016-11-18 03:00:00,1020.872,0.0,97.1,0.564,31.01
2016-11-18 04:00:00,1020.365,0.0,96.9,0.564,30.89
2016-11-18 05:00:00,1019.987,0.0,96.5,0.564,31.26
2016-11-18 06:00:00,1019.609,0.0,95.8,0.564,31.26
2016-11-18 07:00:00,1019.672,0.0,94.9,0.564,31.63
2016-11-18 08:00:00,1019.609,0.0,92.4,0.564,32.37
2016-11-18 09:00:00,1018.601,0.0,89.4,0.429,33.05
2016-11-18 10:00:00,1018.727,0.0,86.1,0.564,33.66
2016-11-18 11:00:00,1017.781,0.0,85.1,0.564,34.96
2016-11-18 12:00:00,1016.962,0.0,76.31,0.429,36.56
2016-11-18 13:00:00,1016.584,0.0,80.8,0.564,35.45
2016-11-18 14:00:00,1015.701,0.0,78.99,0.564,35.14
2016-11-18 15:00:00,1015.071,0.0,76.52,0.564,34.71
2016-11-18 16:00:00,1014.063,0.0,73.37,0.564,35.08
2016-11-18 17:00:00,1013.432,0.0,78.78,0.564,33.54
2016-11-18 18:00:00,1012.676,0.0,78.4,0.564,33.42
2016-11-18 19:00:00,1012.424,0.0,74.46,0.564,33.79
2016-11-18 20:00:00,1011.416,0.0,76.79,0.564,33.05
2016-11-18 21:00:00,1011.416,0.0,79.19,0.564,32.49
2016-11-18 22:00:00,1010.975,0.0,77.86,0.564,32.86
2016-11-18 23:00:00,1010.281,0.0,77.75,0.564,32.49
2016-11-19 00:00:00,1009.84,0.0,77.92,0.564,32.68
2016-11-19 01:00:00,1009.147,0.0,77.72,0.564,32.8
2016-11-19 02:00:00,1009.21,0.0,77.92,0.564,33.11
2016-11-19 03:00:00,1008.769,0.0,86.5,0.564,32.31
2016-11-19 04:00:00,1008.643,0.02,90.8,0.564,32.0
2016-11-19 05:00:00,1008.769,0.02,93.4,0.497,31.26
2016-11-19 06:00:00,1008.643,0.0,93.7,0.429,31.2
2016-11-19 07:00:00,1008.895,0.0,94.5,0.564,31.01
2016-11-19 08:00:00,1009.651,0.0,95.8,0.564,31.01
2016-11-19 09:00:00,1009.651,0.0,95.8,0.564,31.51
2016-11-19 10:00:00,1009.651,0.0,95.0,0.564,32.12
2016-11-19 11:00:00,1009.651,0.0,95.1,0.564,32.31
2016-11-19 12:00:00,1009.273,0.0,94.8,0.564,32.86
2016-11-19 13:00:00,1009.021,0.0,95.7,0.497,33.11
2016-11-19 14:00:00,1009.021,0.0,96.4,0.564,33.29
2016-11-19 15:00:00,1009.021,0.0,96.5,0.564,33.85
2016-11-19 16:00:00,1009.399,0.0,96.5,0.564,34.03
2016-11-19 17:00:00,1009.399,0.0,96.7,0.564,33.91
2016-11-19 18:00:00,1009.399,0.0,96.9,0.564,33.85
2016-11-19 19:00:00,1009.336,0.0,96.9,0.564,34.22
2016-11-19 20:00:00,1009.525,0.0,96.9,0.564,34.28
2016-11-19 21:00:00,1009.273,0.0,97.0,0.564,34.28
2016-11-19 22:00:00,1009.525,0.0,96.8,0.564,34.28
2016-11-19 23:00:00,1009.399,0.0,96.6,0.564,34.46
2016-11-20 00:00:00,1009.399,0.0,96.6,0.564,34.65
2016-11-20 01:00:00,1009.525,0.0,96.4,0.564,34.59
2016-11-20 02:00:00,1009.651,0.0,96.5,0.564,34.59
2016-11-20 03:00:00,1009.399,0.0,96.3,0.564,34.77
2016-11-20 04:00:00,1009.021,0.0,96.0,0.564,34.71
2016-11-20 05:00:00,1009.021,0.0,96.2,0.564,34.83
2016-11-20 06:00:00,1008.643,0.0,95.8,0.564,35.02
2016-11-20 07:00:00,1008.643,0.0,95.7,0.564,35.27
2016-11-20 08:00:00,1008.895,0.0,95.7,0.564,35.27
2016-11-20 09:00:00,1008.769,0.0,95.0,0.564,35.64
2016-11-20 10:00:00,1008.769,0.0,94.7,0.564,36.07
2016-11-20 11:00:00,1008.391,0.0,94.1,0.564,36.75
2016-11-20 12:00:00,1008.138,0.0,92.8,0.564,37.55
2016-11-20 13:00:00,1007.634,0.0,89.1,0.564,39.21
2016-11-20 14:00:00,1007.631,0.01,92.1,0.567,38.47
2016-11-20 15:00:00,1007.688,0.02,94.0,0.565,38.41
2016-11-20 16:00:00,1008.189,0.02,95.6,0.565,37.61
2016-11-20 17:00:00,1008.138,0.0,96.1,0.564,37.05
2016-11-20 18:00:00,1009.147,0.08,96.6,0.564,37.3
2016-11-20 19:00:00,1009.147,0.01,96.8,0.564,36.81
2016-11-20 20:00:00,1009.525,0.02,97.0,0.564,36.19
2016-11-20 21:00:00,1009.651,0.02,97.2,0.564,36.19
2016-11-20 22:00:00,1010.029,0.06,97.1,0.564,36.01
2016-11-20 23:00:00,1010.533,0.01,97.3,0.564,36.25
2016-11-21 00:00:00,1010.659,0.03,97.4,0.564,35.94
2016-11-21 01:00:00,1010.785,0.0,97.2,0.564,36.38
2016-11-21 02:00:00,1011.29,0.02,97.2,0.564,36.81
2016-11-21 03:00:00,1011.29,0.01,97.4,0.564,36.93
2016-11-21 04:00:00,1011.668,0.04,97.3,0.564,36.93
2016-11-21 05:00:00,1011.668,0.03,97.2,0.564,36.68
2016-11-21 06:00:00,1011.794,0.0,97.3,0.564,36.13
2016-11-21 07:00:00,1012.172,0.0,97.3,0.564,36.19
2016-11-21 08:00:00,1012.802,0.0,97.2,0.564,36.56
2016-11-21 09:00:00,1013.054,0.02,97.0,0.564,37.18
2016-11-21 10:00:00,1013.432,0.02,96.7,0.564,38.47
2016-11-21 11:00:00,1013.666,0.02,95.5,0.568,39.02
2016-11-21 12:00:00,1014.176,0.03,94.3,0.566,38.65
2016-11-21 13:00:00,1014.046,0.02,94.6,0.569,40.01
